symbol,name,primary_group,secondary_groups,industry_source,concept_source,mapping_confidence,mapping_reason,excluded_noise_tags,evidence_ids,business_group_raw,market_theme_id,market_lane,business_industry_fallback,mapping_source_rank,mapping_source_detail,mapping_asof,mapping_attempts,mapping_status
301398,星源卓镁,铝,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,铝,,technical-reversal-only,铝,cninfo_industry,申银万国行业分类标准(旧)|2021-07-23,2021-07-23,cninfo:ok,resolved_theme_unmatched
301413,安培龙,其他电子,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,其他电子,,technical-reversal-only,其他电子,cninfo_industry,申银万国行业分类标准(旧)|2021-05-31,2021-05-31,cninfo:ok,resolved_theme_unmatched
301468,博盈特焊,自动化/机器人修复,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-AUTO,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,其它专用机械,TH-AUTO,secondary-line,其它专用机械,cninfo_industry,申银万国行业分类标准(旧)|2021-07-16,2021-07-16,cninfo:ok,resolved_theme_unmatched
301507,民生健康,医疗器械/医药服务,,,Sina concept constituents 2026-07-31 snapshot,medium,ths_business_keyword_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,医疗器械/医药服务,,technical-reversal-only,医疗器械/医药服务,ths_business_keyword,药品、保健食品、功能性食品研发、生产、销售。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
301509,金凯生科,医疗器械/医药服务,,,Sina concept constituents 2026-07-31 snapshot,medium,ths_business_keyword_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,医疗器械/医药服务,,technical-reversal-only,医疗器械/医药服务,ths_business_keyword,提供小分子药物中间体以及少量原料药的定制研发生产服务。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
301515,港通医疗,医疗器械/医药服务,,,Sina concept constituents 2026-07-31 snapshot,medium,ths_business_keyword_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,医疗器械/医药服务,,technical-reversal-only,医疗器械/医药服务,ths_business_keyword,提供现代化的医疗器械研发制造及医疗专业系统整体方案。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
301525,儒竞科技,自动化/机器人修复,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-AUTO,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,自动化设备/机器人,TH-AUTO,secondary-line,自动化设备/机器人,ths_business_keyword,电力电子及电机控制领域综合产品的研发、生产与销售，以及变频节能与智能控制应用方案的提供。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
301529,福赛科技,汽车零部件/整车,,,Sina concept constituents 2026-07-31 snapshot,medium,ths_business_keyword_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,汽车零部件/整车,,technical-reversal-only,汽车零部件/整车,ths_business_keyword,汽车内饰件研发、生产和销售。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
301550,斯菱智驱,汽车零部件/整车,,,Sina concept constituents 2026-07-31 snapshot,medium,ths_business_keyword_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,汽车零部件/整车,,technical-reversal-only,汽车零部件/整车,ths_business_keyword,汽车零部件产品的研发、制造和销售。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
301566,达利凯普,其他电子,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,其他电子,,technical-reversal-only,其他电子,cninfo_industry,申银万国行业分类标准(旧)|2021-06-25,2021-06-25,cninfo:ok,resolved_theme_unmatched
301596,瑞迪智驱,自动化/机器人修复,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-AUTO,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,自动化设备/机器人,TH-AUTO,secondary-line,自动化设备/机器人,ths_business_keyword,自动化设备传动与制动系统关键零部件研发、生产与销售。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
301618,长联科技,化工材料,,,Sina concept constituents 2026-07-31 snapshot,medium,ths_business_keyword_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,化工材料,,technical-reversal-only,化工材料,ths_business_keyword,水性印花材料的研发、生产、销售。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
301665,泰禾股份,农药,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,农药,,technical-reversal-only,农药,cninfo_industry,申银万国行业分类标准(旧)|2021-03-31,2021-03-31,cninfo:ok,resolved_theme_unmatched
600021,上海电力,电力行业,参股金融;风电;光伏;光伏概念;上海本地;碳交易,电力行业,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,业绩预升,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600032,浙江新能,风电,风电;光伏,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600062,华润双鹤,生物制药,仿制药;基金重仓;甲型流感;生物疫苗;重组概念,生物制药,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,QFII重仓;融资融券,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600114,东睦股份,机械行业,股权激励;特斯拉;外资背景,机械行业,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,业绩预升,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600196,复星医药,生物制药,保险重仓;创新药;分拆上市;仿制药;含H股;金融参股;抗癌;民营银行;民营医院;免疫治疗;上海本地;氢燃料;生物疫苗,生物制药,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,融资融券;社保重仓,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600208,衢州发展,房地产,参股金融;股权激励;基金重仓;金融参股;金融改革;民营银行;涉矿概念,房地产,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,融资融券,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600222,太龙药业,生物制药,CXO概念;参股金融;创新药;金融参股,生物制药,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,业绩预升,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600226,亨通股份,农药化肥,参股金融;草甘膦;出口退税;核电核能,农药化肥,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600259,中稀有色,有色金属,海南自贸;券商重仓;稀缺资源,有色金属,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,融资融券,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600276,恒瑞医药,生物制药,保险重仓;创新药;股权激励;基金重仓;抗癌;沿海发展,生物制药,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,融资融券,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600288,大恒科技,电子信息,3D打印;参股金融;分拆上市;股期概念;金融参股;食品安全,电子信息,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,融资融券;专精特新,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600316,洪都航空,飞机制造,参股金融;大飞机;国防军工;军工航天;军民融合;券商重仓;信托重仓,飞机制造,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,融资融券,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600380,健康元,生物制药,参股金融;创新药;金融参股;深圳本地,生物制药,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,业绩预升,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600392,盛和资源,重组概念,低碳经济;重组概念,,Sina concept constituents 2026-07-31 snapshot,medium,sina_concept_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_concept,sina_concept_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600521,华海药业,生物制药,创新药;仿制药;股权激励;基金重仓,生物制药,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,社保重仓,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600531,豫光金铅,有色金属,出口退税;固废处理;黄金概念;循环经济,有色金属,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600557,康缘药业,生物制药,基金重仓;甲型流感;沿海发展,生物制药,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,融资融券,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600576,祥源文旅,综合行业,涉矿概念,综合行业,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600580,卧龙电驱,发电设备,参股金融;风电;金融参股;锂电池;券商重仓;新能源,发电设备,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,业绩预升,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600596,新安股份,农药化肥,草甘膦;电解液;分拆上市;光伏;金融参股;金融改革;涉矿概念,农药化肥,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,QFII重仓;业绩预升,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600602,云赛智联,电子器件,国防军工;含B股;军工航天;上海本地;食品安全;物联网,电子器件,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600621,XD华鑫股,房地产,参股金融;金融参股;上海本地,房地产,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,国企改革,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600688,上海石化,石油行业,含H股;上海本地;碳纤维;未股改;油气改革,石油行业,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600749,西藏旅游,酒店旅游,,酒店旅游,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600821,金开新能,商业百货,风电;光伏;天津自贸,商业百货,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600826,兰生股份,物资外贸,参股金融;分拆上市;金融参股;抗癌;上海本地;体育概念,物资外贸,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,QFII重仓;国企改革,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600835,上海机电,交通运输,固废处理;含B股;上海本地;机器人概念;智能机器,交通运输,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,国企改革,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600839,四川长虹,家电行业,参股金融;成渝特区;钒电池;军民融合;循环经济,家电行业,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,融资融券;业绩预升,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600848,上海临港,仪器仪表,低碳经济;含B股;核电核能;上海本地;重组概念,仪器仪表,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,国企改革,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600866,星湖科技,食品行业,金融参股,食品行业,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,ST板块,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600873,梅花生物,食品行业,参股金融,食品行业,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600930,华电新能,先进光伏电池修复,,,Sina concept constituents 2026-07-31 snapshot,medium,business_alias_to_frozen_theme:TH-PV,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,光伏设备/材料,TH-PV,secondary-line,光伏设备/材料,ths_business_keyword,以风力发电、太阳能发电为主的新能源业务。,2026-07-31,cninfo:error;ths_zyjs:ok,resolved_theme_unmatched
600975,新五丰,农林牧渔,长株潭;猪肉,农林牧渔,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600976,健民集团,生物制药,股权激励;武汉规划;婴童概念,生物制药,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
600992,贵绳股份,钢铁行业,,钢铁行业,Sina concept constituents 2026-07-31 snapshot,medium,sina_industry_primary,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,,,technical-reversal-only,,sina_industry,sina_industry_primary,2026-07-31,existing_snapshot,resolved_theme_unmatched
601059,信达证券,证券,,,Sina concept constituents 2026-07-31 snapshot,medium,cninfo_industry_theme_unmatched,,LOCAL-SINA-INDUSTRY-20260731;LOCAL-SINA-CONCEPT-20260731;CNINFO-INDUSTRY-FALLBACK;THS-ZYJS-FALLBACK;PHASE-A-MARKET-STATE,证券,,technical-reversal-only,证券,cninfo_industry,申银万国行业分类标准(旧)|2021-04-23,2021-04-23,cninfo:ok,resolved_theme_unmatched
